TRACKINGTASKDESCR,SERIALNUMBER,TIMESTAMP
Start Assembly Line 1,151549005403,2015-12-09 08:23:53.217
Start Assembly Line 1,151604009877,2016-02-01 08:47:23.473
Start Assembly Line 1,151605008573,2016-02-05 11:50:03.707
Start Assembly Line 1,151610001908,2016-03-17 14:51:32.830
TouchUP Assembly Line 3,151612000083,2016-03-22 14:31:27.470
TouchUP Assembly Line 3,151612001194,2016-03-23 16:02:25.497
TouchUP Assembly Line 3,151618007464,2016-05-13 16:25:25.783
TouchUP Assembly Line 3,151627003317,2016-07-04 08:49:44.523
Start Assembly Line 1,151634004650,2016-08-26 09:18:57.703
Start Assembly Line 1,151634009041,2016-08-26 15:35:03.430
TouchUP Assembly Line 3,151635007570,2016-08-31 08:43:31.097
TouchUP Assembly Line 3,151635005918,2016-09-01 09:08:51.717
TouchUP Assembly Line 3,151636001088,2016-09-02 13:59:01.260
TouchUP Assembly Line 3,151650002957,2016-12-12 12:26:19.050
TouchUP Assembly Line 3,151706000299,2017-02-06 15:30:00.510
Start Assembly Line 1,151621000539,2016-06-01 11:55:44.533
Start Assembly Line 1,151621006937,2016-06-01 12:13:52.147
Start Assembly Line 1,151621006974,2016-06-01 13:44:39.540
TouchUP Assembly Line 2,151623001223,2016-06-10 11:45:27.377
Start Assembly Line 1,151631008973,2016-08-05 09:13:31.933
TouchUP Assembly Line 3,151631005473,2016-08-05 09:32:57.127
AUTO-DEGR,151631008973,2016-08-05 11:19:18.217
AUTO-DEGR,151631005473,2016-08-05 11:19:19.037
manual read,151631008973,2016-08-05 11:38:30.397
manual read,151631005473,2016-08-05 11:38:31.123
manual read,151631008973,2016-08-05 11:40:32.310
manual read,151631005473,2016-08-05 11:40:32.770
manual read,151631008973,2016-08-05 11:44:36.187
manual read,151631005473,2016-08-05 11:44:36.520
TouchUP Assembly Line 3,151634004846,2016-08-23 14:09:59.457
TouchUP Assembly Line 2,151639006142,2016-09-29 16:20:23.403
SrtAutoBad,151518003792,2016-09-30 16:27:00.047
manual read,151518003792,2016-10-03 06:43:27.780
TouchUP Assembly Line 2,151638004766,2016-10-03 14:43:32.443
TouchUP Assembly Line 2,151638000876,2016-10-04 08:02:14.767
TouchUP Assembly Line 2,151638000900,2016-10-04 08:38:56.077
TouchUP Assembly Line 3,151644002387,2016-11-16 16:53:42.500
TouchUP Assembly Line 3,151647001885,2016-11-21 12:01:21.617
Start Assembly Line 1,151704004675,2017-01-25 14:18:15.797
TouchUP Assembly Line 3,151704006698,2017-01-25 16:03:55.613
TouchUP Assembly Line 3,151704004775,2017-01-26 08:17:26.300
TouchUP Assembly Line 3,151703005670,2017-01-26 16:10:04.160
TouchUP Assembly Line 2,151704006064,2017-01-26 16:14:29.620
SrtAutoBad,151705001877,2017-01-31 09:47:29.647
TouchUP Assembly Line 2,151705005043,2017-02-02 14:22:29.100
Start Assembly Line 1,151705006153,2017-02-10 13:47:46.520
TouchUP Assembly Line 3,151642006650,2016-10-20 10:23:00.077
TouchUP Assembly Line 3,151651000433,2016-12-20 16:02:19.537
TouchUP Assembly Line 3,151651000453,2016-12-20 16:24:06.087
TouchUP Assembly Line 2,151701000575,2017-01-05 14:19:07.153
TouchUP Assembly Line 2,151701000576,2017-01-05 14:20:21.780
TouchUP Assembly Line 3,151702000091,2017-01-09 12:03:27.083
TouchUP Assembly Line 3,151702002996,2017-01-10 13:40:27.617
TouchUP Assembly Line 3,151708005655,2017-02-22 16:02:35.950
TouchUP Assembly Line 3,151708005705,2017-02-22 16:56:31.177
TouchUP Assembly Line 3,151702005157,2017-01-12 08:38:44.193
Start Assembly Line 1,151703000352,2017-01-16 14:32:26.077
Start Assembly Line 1,151708000326,2017-03-01 15:53:12.240
TouchUP Assembly Line 2,151707002549,2017-03-01 16:03:48.167
TouchUP Assembly Line 2,151710001772,2017-03-04 06:07:17.237
TouchUP Assembly Line 3,151520007466,2015-05-15 11:38:11.053
Start Assembly Line 1,151528004266,2015-07-10 14:08:24.090
Start Assembly Line 1,151529001049,2015-07-16 11:25:48.953
TOUCH UP ALL,151706008938,2017-02-08 11:10:06.393
TOUCH UP ALL,151706008938,2017-02-08 11:11:24.557
TOUCH UP ALL,151706005951,2017-02-08 12:14:23.320
TOUCH UP ALL,151706005951,2017-02-08 12:14:44.150
TOUCH UP ALL,151706001090,2017-02-08 14:57:57.367
TOUCH UP ALL,151706001090,2017-02-08 14:59:41.313
TOUCH UP ALL,151705006162,2017-02-10 14:37:40.227
TOUCH UP ALL,151705006231,2017-02-10 15:36:05.823
TOUCH UP ALL,151707002815,2017-02-14 11:26:31.413
TOUCH UP ALL,151635000049,2016-08-29 11:53:30.167
TOUCH UP ALL,151635000049,2016-08-29 11:54:04.590
TOUCH UP ALL,151635007570,2016-08-31 09:48:24.410
TOUCH UP ALL,151635005918,2016-09-01 09:34:53.237
TOUCH UP ALL,151635005918,2016-09-01 09:35:11.103
TOUCH UP ALL,151635006047,2016-09-01 11:16:40.683
TOUCH UP ALL,151635006047,2016-09-01 11:17:37.343
TOUCH UP ALL,151636001088,2016-09-02 14:16:03.060
TOUCH UP ALL,151647002881,2016-12-07 10:14:19.700
TOUCH UP ALL,151647002881,2016-12-07 10:16:25.360
TOUCH UP ALL,151650002957,2016-12-12 13:37:41.723
TOUCH UP ALL,151706000299,2017-02-06 15:56:26.493
TOUCH UP ALL,151706003468,2017-02-07 12:22:57.507
TOUCH UP ALL,151617000623,2016-04-22 19:05:01.197
TOUCH UP ALL,151621000539,2016-06-01 12:38:00.890
TOUCH UP ALL,151621006937,2016-06-01 13:45:42.933
TOUCH UP ALL,151621006974,2016-06-01 14:18:55.670
TOUCH UP ALL,151623001223,2016-06-10 11:58:19.330
TOUCH UP ALL,151634004846,2016-08-23 14:21:29.097
TOUCH UP ALL,151634002179,2016-08-25 08:13:02.270
TOUCH UP ALL,151634002179,2016-08-25 08:13:19.837
TOUCH UP ALL,151639006142,2016-09-29 16:36:38.343
manual read,151518003792,2016-09-30 09:30:29.000
TOUCH UP ALL,151638004766,2016-10-03 14:50:58.740
TOUCH UP ALL,151638000876,2016-10-04 08:11:06.720
TOUCH UP ALL,151638000900,2016-10-04 09:48:02.063
TOUCH UP ALL,151644002387,2016-11-17 08:07:09.077
TOUCH UP ALL,151647001885,2016-11-21 12:12:38.053
TOUCH UP ALL,151647001885,2016-11-21 12:12:55.547
TOUCH UP ALL,151704004675,2017-01-25 14:49:10.757
TOUCH UP ALL,151704006698,2017-01-25 16:13:13.190
TOUCH UP ALL,151704004775,2017-01-26 08:31:45.503
TOUCH UP ALL,151703005670,2017-01-26 16:27:35.020
TOUCH UP ALL,151704006064,2017-01-26 16:33:26.663
TOUCH UP ALL,151704006822,2017-01-27 08:24:32.153
TOUCH UP ALL,151704006822,2017-01-27 08:25:44.870
TOUCH UP ALL,151705001877,2017-01-31 09:45:09.653
TOUCH UP ALL,151705001877,2017-01-31 09:45:32.273
TOUCH UP ALL,151705005043,2017-02-02 14:44:13.453
TOUCH UP ALL,151706001167,2017-02-07 14:44:10.613
TOUCH UP ALL,151706001167,2017-02-07 14:44:29.423
TOUCH UP ALL,151706001164,2017-02-08 07:18:12.490
TOUCH UP ALL,151706001164,2017-02-08 07:24:36.907
TOUCH UP ALL,151706001164,2017-02-08 08:02:24.030
TOUCH UP ALL,151706005971,2017-02-09 16:46:00.563
TOUCH UP ALL,151706005971,2017-02-09 16:46:41.120
TOUCH UP ALL,151706005988,2017-02-10 08:14:39.530
TOUCH UP ALL,151706005988,2017-02-10 08:16:35.930
TOUCH UP ALL,151705006153,2017-02-10 14:25:52.723
TOUCH UP ALL,151705001877,2017-02-14 07:27:15.553
TOUCH UP ALL,151705001877,2017-02-14 07:28:22.437
TOUCH UP ALL,151642006650,2016-10-20 11:02:17.880
TOUCH UP ALL,151643003854,2016-10-25 17:02:14.427
TOUCH UP ALL,151643003854,2016-10-25 17:05:19.430
TOUCH UP ALL,151651000453,2016-12-20 16:34:27.167
TOUCH UP ALL,151651000433,2016-12-21 08:45:40.103
TOUCH UP ALL,151701000575,2017-01-05 14:28:59.467
TOUCH UP ALL,151701000576,2017-01-09 09:28:57.243
TOUCH UP ALL,151702000091,2017-01-09 12:11:31.583
TOUCH UP ALL,151702002996,2017-01-10 13:56:36.267
TOUCH UP ALL,151708005655,2017-02-22 16:14:26.693
TOUCH UP ALL,151708005655,2017-02-22 16:15:03.283
TOUCH UP ALL,151708005705,2017-02-23 08:14:09.873
TOUCH UP ALL,151708005705,2017-02-23 08:14:49.793
TOUCH UP ALL,151708004574,2017-02-24 11:39:29.343
TOUCH UP ALL,151708004574,2017-02-24 11:41:20.470
TOUCH UP ALL,151702005157,2017-01-12 08:46:31.930
TOUCH UP ALL,151703000352,2017-01-16 15:06:31.857
TOUCH UP ALL,151707002549,2017-03-01 16:10:34.300
TOUCH UP ALL,151708000326,2017-03-01 16:24:24.373
TOUCH UP ALL,151710001772,2017-03-06 10:42:18.323
TOUCH UP ALL,151709005890,2017-03-06 10:58:26.467
TOUCH UP ALL,151709005890,2017-03-06 10:59:11.680
TOUCH UP ALL,151602001608,2016-01-12 16:48:22.390
manual read,151537009617,2016-02-22 17:07:51.000
manual read,151539001153,2016-02-25 07:58:30.000
TOUCH UP ALL,151607005752,2016-02-27 11:36:29.223
TOUCH UP ALL,151609004325,2016-03-01 10:39:09.463
TOUCH UP ALL,151615005921,2016-04-14 10:09:15.677
TOUCH UP ALL,151616004460,2016-04-19 15:09:09.357
TOUCH UP ALL,151616006665,2016-04-21 09:25:40.550
TOUCH UP ALL,151616004643,2016-04-22 08:56:38.987
TOUCH UP ALL,151616006386,2016-04-22 11:48:09.610
TOUCH UP ALL,151623001816,2016-06-10 09:56:15.120
manual read,151616004507,2016-09-27 15:05:26.000
manual read,151616004460,2016-09-29 06:58:53.000
TOUCH UP ALL,151638004738,2016-10-03 14:15:12.060
TOUCH UP ALL,151638000836,2016-10-03 16:15:22.030
TOUCH UP ALL,151638000903,2016-10-04 08:50:22.833
TOUCH UP ALL,151640000603,2016-10-04 12:14:21.543
TOUCH UP ALL,151640001763,2016-10-04 12:51:41.190
TOUCH UP ALL,151634008901,2016-10-04 13:56:55.693
TOUCH UP ALL,151634008901,2016-10-04 13:57:22.470
manual read,151611006343,2016-10-04 14:11:53.000
TOUCH UP ALL,151647002992,2016-11-21 16:05:13.060
TOUCH UP ALL,151647002992,2016-11-21 16:05:30.040
TOUCH UP ALL,151704001689,2017-01-24 10:58:08.897
TOUCH UP ALL,151703005855,2017-01-25 15:14:51.600
TOUCH UP ALL,151703005855,2017-01-25 15:16:08.633
TOUCH UP ALL,151704004790,2017-01-26 08:54:24.763
TOUCH UP ALL,151705006472,2017-02-01 14:49:54.783
TOUCH UP ALL,151705006532,2017-02-02 11:39:47.940
TOUCH UP ALL,151705006532,2017-02-02 11:40:49.540
TOUCH UP ALL,151647002865,2016-12-07 14:47:38.990
TOUCH UP ALL,151706001214,2017-02-06 14:01:57.630
TOUCH UP ALL,151706001214,2017-02-06 14:03:11.287
TOUCH UP ALL,151706003535,2017-02-08 10:26:21.907
TOUCH UP ALL,151706008021,2017-02-08 12:17:47.233
TOUCH UP ALL,151706008021,2017-02-08 12:18:03.887
TOUCH UP ALL,151707001782,2017-02-13 11:40:03.793
TOUCH UP ALL,151707001782,2017-02-13 11:40:24.513
TOUCH UP ALL,151641008799,2016-10-19 14:32:42.980
TOUCH UP ALL,151641008823,2016-10-19 14:53:14.630
TOUCH UP ALL,151642003018,2016-10-20 08:33:12.490
TOUCH UP ALL,151642003018,2016-10-20 08:33:52.290
TOUCH UP ALL,151642003030,2016-10-20 08:54:29.413
TOUCH UP ALL,151642003030,2016-10-20 08:54:47.103
TOUCH UP ALL,151642005911,2016-10-25 11:50:28.690
TOUCH UP ALL,151701000513,2017-01-05 12:17:34.163
TOUCH UP ALL,151702001654,2017-01-10 15:23:08.293
TOUCH UP ALL,151702001654,2017-01-10 15:24:24.637
TOUCH UP ALL,151702003970,2017-01-11 11:18:29.703
TOUCH UP ALL,151707003715,2017-02-15 14:23:46.867
TOUCH UP ALL,151707002602,2017-02-17 08:38:17.830
TOUCH UP ALL,151707002603,2017-02-17 08:38:59.583
TOUCH UP ALL,151708005868,2017-02-23 16:20:10.760
TOUCH UP ALL,151708005868,2017-02-23 16:20:31.837
TOUCH UP ALL,151703003885,2017-01-17 13:44:52.010
TOUCH UP ALL,151703003885,2017-01-17 13:45:27.403
TOUCH UP ALL,151703003945,2017-01-17 15:54:39.787
TOUCH UP ALL,151703003945,2017-01-17 15:56:16.153
TOUCH UP ALL,151703005940,2017-01-19 10:24:28.460
TOUCH UP ALL,151703005940,2017-01-19 10:25:05.633
TOUCH UP ALL,151703005909,2017-01-19 11:08:45.063
TOUCH UP ALL,151703005909,2017-01-19 11:10:11.497
TOUCH UP ALL,151703006085,2017-01-19 11:12:36.130
TOUCH UP ALL,151703006085,2017-01-19 11:13:28.730
TOUCH UP ALL,151703006090,2017-01-19 11:20:51.470
TOUCH UP ALL,151703006090,2017-01-19 11:21:37.310
TOUCH UP ALL,151704000226,2017-01-23 13:55:22.583
TOUCH UP ALL,151704000226,2017-01-23 13:55:54.750
TOUCH UP ALL,151703005754,2017-01-23 15:51:14.267
TOUCH UP ALL,151703005754,2017-01-23 15:52:00.863
TOUCH UP ALL,151708006450,2017-03-01 12:14:14.537
TOUCH UP ALL,151708000328,2017-03-01 16:25:52.273
TOUCH UP ALL,151708000328,2017-03-01 16:26:40.363
Start Assembly Line 4,151703006085,2017-01-19 10:11:50.943
Start Assembly Line 4,151703006090,2017-01-19 10:20:11.593
TouchUP Assembly Line 4,151703006085,2017-01-19 10:52:36.090
TouchUP Assembly Line 4,151703006090,2017-01-19 11:01:11.667
Start Assembly Line 4,151704000226,2017-01-23 11:59:44.517
TouchUP Assembly Line 4,151704000226,2017-01-23 13:41:07.693
Start Assembly Line 3,151703005754,2017-01-23 14:46:50.423
TouchUP Assembly Line 1,151708006450,2017-03-01 12:04:05.720
TouchUP Assembly Line 1,151708000328,2017-03-01 16:15:29.553
TouchUP Assembly Line 1,151708000328,2017-03-01 16:16:17.110
TouchUP Assembly Line 4,151706003478,2017-02-07 12:13:30.580
Start Assembly Line 4,151706001090,2017-02-08 08:37:08.960
TouchUP Assembly Line 4,151706001090,2017-02-08 09:17:22.933
Start Assembly Line 4,151706008938,2017-02-08 10:11:11.340
TouchUP Assembly Line 4,151706008938,2017-02-08 10:51:09.980
Start Assembly Line 4,151706005951,2017-02-08 11:12:52.023
TouchUP Assembly Line 4,151706005951,2017-02-08 11:53:12.850
TouchUP Assembly Line 1,151705006162,2017-02-10 14:16:03.577
TouchUP Assembly Line 1,151705006231,2017-02-10 15:26:14.900
Start Assembly Line 3,151707002815,2017-02-14 10:44:26.493
Start Assembly Line 3,151520001465,2015-05-19 14:18:30.117
Start Assembly Line 3,151522006109,2015-05-21 16:12:10.253
Start Assembly Line 3,151522006039,2015-05-22 08:10:03.740
Start Assembly Line 3,151539002383,2015-09-17 08:35:32.077
Start Assembly Line 3,151544008934,2015-10-29 16:39:28.647
Start Assembly Line 3,151545000490,2015-10-30 13:49:17.977
Start Assembly Line 4,151545008068,2015-11-05 16:41:09.887
TouchUP Assembly Line 4,151545008068,2015-11-06 08:16:42.783
Start Assembly Line 3,151550006900,2015-12-14 14:12:58.630
Start Assembly Line 3,151552002205,2015-12-22 08:31:05.090
Start Assembly Line 3,151552002227,2015-12-22 08:53:49.090
TouchUP Assembly Line 1,151606009144,2016-02-12 11:43:54.763
TouchUP Assembly Line 1,151606009251,2016-02-12 13:51:52.007
TouchUP Assembly Line 1,151606009299,2016-02-12 14:31:17.823
TouchUP Assembly Line 1,151607001082,2016-02-15 13:50:10.527
Start Assembly Line 3,151621006583,2016-05-26 12:23:43.827
Start Assembly Line 4,151620005581,2016-05-27 11:14:07.003
TouchUP Assembly Line 4,151620005581,2016-05-27 11:44:46.513
Start Assembly Line 3,151628004687,2016-07-14 16:54:46.497
Start Assembly Line 4,151628006056,2016-07-15 09:40:35.760
Start Assembly Line 4,151628006060,2016-07-15 09:45:35.840
TouchUP Assembly Line 4,151628006056,2016-07-15 10:26:08.927
TouchUP Assembly Line 4,151628006060,2016-07-15 10:31:53.950
Start Assembly Line 3,151636008251,2016-09-09 08:16:04.890
Start Assembly Line 3,151636008258,2016-09-09 08:22:34.710
Start Assembly Line 4,151636009105,2016-09-09 09:07:32.810
TouchUP Assembly Line 4,151636009105,2016-09-09 10:02:59.600
Start Assembly Line 4,151642000814,2016-10-17 14:06:06.537
TouchUP Assembly Line 4,151642000814,2016-10-17 14:46:32.970
Start Assembly Line 3,151642004231,2016-10-19 09:04:59.503
Start Assembly Line 3,151642004233,2016-10-19 09:07:09.233
TouchUP Assembly Line 1,151643001026,2016-10-20 09:52:02.030
Start Assembly Line 3,151642005833,2016-10-21 13:07:52.987
Start Assembly Line 3,151702005132,2017-01-11 16:10:51.550
Start Assembly Line 4,151707007601,2017-02-17 14:25:07.047
TouchUP Assembly Line 4,151707007601,2017-02-17 15:17:12.860
Start Assembly Line 3,151707000174,2017-02-20 11:52:26.773
TouchUP Assembly Line 1,151708000243,2017-02-21 10:49:30.767
TouchUP Assembly Line 1,151629004752,2016-07-21 09:38:49.553
Start Assembly Line 3,151630008782,2016-07-28 16:21:37.353
Start Assembly Line 4,151629004698,2016-08-01 12:10:46.670
TouchUP Assembly Line 1,151637010186,2016-09-16 10:38:38.817
TouchUP Assembly Line 1,151637010198,2016-09-16 10:48:36.993
Start Assembly Line 3,151638003907,2016-09-21 14:12:03.080
Start Assembly Line 3,151641005382,2016-11-03 14:53:45.250
Start Assembly Line 4,151646004277,2016-11-14 16:50:53.963
TouchUP Assembly Line 4,151646004277,2016-11-15 08:33:53.023
Start Assembly Line 3,151703001165,2017-01-16 15:09:38.253
TouchUP Assembly Line 1,151703000406,2017-01-16 15:54:05.417
TouchUP Assembly Line 1,151703003052,2017-01-17 13:30:29.163
TouchUP Assembly Line 1,151703003071,2017-01-17 13:45:50.877
Start Assembly Line 4,151710000743,2017-03-07 14:00:07.957
TouchUP Assembly Line 4,151710000743,2017-03-07 15:23:26.260
Start Assembly Line 3,151710005219,2017-03-09 10:23:45.783
TouchUP Assembly Line 4,151705001882,2017-01-31 08:52:16.140
TouchUP Assembly Line 1,151638003642,2016-10-06 15:37:00.533
Start Assembly Line 4,151641006682,2016-10-14 10:51:39.760
TouchUP Assembly Line 4,151641006682,2016-10-14 11:33:16.510
Start Assembly Line 3,151648008201,2016-12-02 08:22:42.957
TouchUP Assembly Line 1,151648002452,2016-12-06 15:46:19.710
Start Assembly Line 3,151706001190,2017-02-06 09:32:34.160
Start Assembly Line 4,151706001176,2017-02-07 13:56:35.720
TouchUP Assembly Line 4,151706001176,2017-02-07 14:44:59.783
Start Assembly Line 4,151706008935,2017-02-08 10:06:11.103
TouchUP Assembly Line 4,151706008935,2017-02-08 10:46:15.130
Start Assembly Line 4,151706005940,2017-02-08 10:54:29.103
Start Assembly Line 4,151706005886,2017-02-08 11:24:30.850
TouchUP Assembly Line 4,151706005940,2017-02-08 11:34:45.450
TouchUP Assembly Line 4,151706005886,2017-02-08 12:04:53.723
Start Assembly Line 3,151706008131,2017-02-10 12:01:03.673
TouchUP Assembly Line 1,151705006197,2017-02-10 14:44:31.937
TouchUP Assembly Line 1,151707001874,2017-02-13 15:50:38.197
Start Assembly Line 3,151707002739,2017-02-14 09:21:33.510
TouchUP Assembly Line 1,151445003945,2014-11-03 15:19:37.450
Start Assembly Line 4,151507003688,2015-02-10 09:04:26.857
TouchUP Assembly Line 4,151507003688,2015-02-10 10:03:15.083
Start Assembly Line 4,151512003194,2015-03-19 14:45:23.610
TouchUP Assembly Line 4,151512003194,2015-03-19 15:42:27.787
Start Assembly Line 3,151521002161,2015-05-15 13:52:42.773
Start Assembly Line 4,151529006350,2015-07-23 11:30:37.203
TouchUP Assembly Line 4,151529006350,2015-07-23 12:05:12.447
Start Assembly Line 4,151539001147,2015-09-25 13:52:12.500
TouchUP Assembly Line 4,151539001147,2015-09-25 14:25:06.447
Start Assembly Line 4,151552003551,2015-12-22 08:04:30.573
TouchUP Assembly Line 4,151552003551,2015-12-22 08:38:13.180
Start Assembly Line 3,151612005579,2016-03-31 15:15:13.633
TouchUP Assembly Line 1,151613002735,2016-04-04 16:02:11.477
Start Assembly Line 3,151615000539,2016-04-11 13:59:52.500
Start Assembly Line 3,151615000566,2016-04-11 14:44:51.483
Start Assembly Line 3,151615000574,2016-04-11 14:58:10.033
Start Assembly Line 3,151621006750,2016-05-25 11:08:41.583
Start Assembly Line 3,151621006503,2016-05-26 10:47:30.880
Start Assembly Line 3,151636003283,2016-09-07 14:50:47.370
Start Assembly Line 3,151637000611,2016-09-12 17:21:41.673
TouchUP Assembly Line 1,151641008774,2016-10-19 13:57:35.733
Start Assembly Line 3,151642004264,2016-10-19 15:27:01.580
Start Assembly Line 3,151642000995,2016-10-24 12:22:12.410
Start Assembly Line 3,151642003621,2016-10-26 11:10:04.240
Start Assembly Line 3,151702002961,2017-01-10 11:02:41.150
Start Assembly Line 3,151702002974,2017-01-10 11:23:02.453
TouchUP Assembly Line 1,151702001417,2017-01-10 15:46:56.590
TouchUP Assembly Line 1,151702000402,2017-01-11 09:42:07.350
TouchUP Assembly Line 1,151702000412,2017-01-11 09:50:04.900
TouchUP Assembly Line 1,151702000430,2017-01-11 10:18:48.657
Start Assembly Line 3,151707008694,2017-02-16 12:24:12.770
Start Assembly Line 3,151708003452,2017-02-17 09:55:59.143
Start Assembly Line 3,151646000957,2016-11-14 10:08:00.090
TouchUP Assembly Line 3,151544008907,2015-11-05 09:35:35.647
TouchUP Assembly Line 3,151552001984,2015-12-22 11:17:56.497
TouchUP Assembly Line 3,151606006100,2016-02-11 11:30:23.977
Start Assembly Line 1,151606009293,2016-02-12 14:06:19.570
Start Assembly Line 1,151606009305,2016-02-12 14:16:11.303
Start Assembly Line 1,151612005385,2016-03-29 14:31:12.310
Start Assembly Line 1,151614005528,2016-04-08 11:37:27.590
TouchUP Assembly Line 3,151615000534,2016-04-11 14:36:20.247
TouchUP Assembly Line 3,151615000561,2016-04-11 15:21:20.410
TouchUP Assembly Line 3,151621004478,2016-05-24 13:57:29.310
TouchUP Assembly Line 3,151621004495,2016-05-24 14:16:27.637
TouchUP Assembly Line 3,151627006554,2016-07-11 10:48:46.677
manual read,151542007925,2016-07-13 20:42:14.883
TouchUP Assembly Line 3,151636008376,2016-09-09 10:56:03.817
TouchUP Assembly Line 3,151637000634,2016-09-12 18:26:38.733
TouchUP Assembly Line 3,151642001672,2016-10-18 14:53:35.530
TouchUP Assembly Line 3,151642001685,2016-10-18 15:07:41.140
TouchUP Assembly Line 3,151642004152,2016-10-19 08:07:08.510
TouchUP Assembly Line 3,151642004206,2016-10-19 09:04:39.810
Start Assembly Line 1,151641008764,2016-10-19 12:29:39.720
Start Assembly Line 1,151641008799,2016-10-19 13:58:18.317
Start Assembly Line 1,151641008823,2016-10-19 14:17:53.300
Start Assembly Line 1,151506005448,2015-02-06 08:57:04.160
TouchUP Assembly Line 3,151504005890,2015-03-05 11:05:29.743
Start Assembly Line 1,151522008965,2015-06-29 11:01:33.440
TouchUP Assembly Line 3,151528002394,2015-07-08 09:22:22.433
Start Assembly Line 1,151537003027,2015-09-10 09:02:39.240
TouchUP Assembly Line 2,151537010021,2015-09-15 09:29:47.143
TouchUP Assembly Line 3,151543005033,2015-10-20 11:09:28.250
Start Assembly Line 1,151544000868,2015-10-26 16:48:51.833
TouchUP Assembly Line 3,151604008343,2016-02-03 14:14:05.863
manual read,151547002264,2016-03-14 10:48:23.113
Start Assembly Line 1,151611006559,2016-03-17 16:01:44.980
TouchUP Assembly Line 3,151620005912,2016-05-18 11:14:03.810
TouchUP Assembly Line 3,151626002472,2016-06-29 15:03:46.220
Start Assembly Line 1,151634009032,2016-08-26 15:27:40.920
TouchUP Assembly Line 3,151631007383,2016-08-29 13:45:30.640
TouchUP Assembly Line 3,151635007602,2016-08-31 09:18:20.833
Start Assembly Line 1,151635004005,2016-08-31 09:53:55.283
TouchUP Assembly Line 3,151635005912,2016-09-01 09:02:33.297
TouchUP Assembly Line 3,151635009126,2016-09-02 09:16:10.750
TouchUP Assembly Line 3,151635009137,2016-09-02 09:28:25.913
TouchUP Assembly Line 3,151636001170,2016-09-02 13:44:43.970
Start Assembly Line 1,151638005445,2016-10-06 14:42:52.447
Start Assembly Line 1,151640006988,2016-10-13 09:53:44.660
TouchUP Assembly Line 2,151641005653,2016-10-13 12:11:15.447
Start Assembly Line 1,151649002144,2016-12-06 11:57:30.557
TouchUP Assembly Line 2,151448001276,2014-11-25 16:47:33.170
TouchUP Assembly Line 3,151541002691,2015-10-09 14:01:47.643
TouchUP Assembly Line 2,151542007925,2015-10-16 07:44:24.250
TouchUP Assembly Line 3,151603005442,2016-01-27 09:29:47.310
TouchUP Assembly Line 3,151609003882,2016-03-01 14:14:56.530
TouchUP Assembly Line 3,151608007667,2016-03-02 09:11:03.063
Start Assembly Line 1,151610004503,2016-03-07 13:34:05.773
TouchUP Assembly Line 3,151610001622,2016-03-07 16:26:45.377
TouchUP Assembly Line 3,151617003090,2016-04-29 11:42:50.380
Start Assembly Line 1,151624006254,2016-06-24 15:47:14.913
TouchUP Assembly Line 3,151628006123,2016-07-25 11:24:45.573
TouchUP Assembly Line 3,151628006131,2016-07-25 11:34:06.963
TouchUP Assembly Line 3,151634006176,2016-09-16 14:54:11.223
TouchUP Assembly Line 3,151634006186,2016-09-16 15:07:25.003
TouchUP Assembly Line 3,151634009522,2016-09-21 14:12:01.790
TouchUP Assembly Line 3,151638006927,2016-09-22 11:44:10.740
TouchUP Assembly Line 2,151641003808,2016-11-09 09:09:33.833
TouchUP Assembly Line 3,151645005062,2016-11-10 13:39:46.647
TouchUP Assembly Line 2,151702005520,2017-01-12 11:42:57.243
TouchUP Assembly Line 3,151702003312,2017-01-12 14:55:30.993
Start Assembly Line 1,151515002840,2015-04-09 12:28:06.620
TouchUP Assembly Line 3,151531010863,2015-07-29 16:04:10.833
TouchUP Assembly Line 3,151532002751,2015-08-03 09:11:16.823
Start Assembly Line 1,151540002336,2015-10-02 09:09:49.143
Start Assembly Line 1,151602000320,2016-01-12 11:02:42.420
TouchUP Assembly Line 3,151607005752,2016-02-24 14:56:47.580
Start Assembly Line 1,151609004325,2016-03-01 09:54:52.113
Start Assembly Line 1,151615005921,2016-04-14 09:34:39.040
TouchUP Assembly Line 3,151616004643,2016-04-22 08:48:14.867
TouchUP Assembly Line 2,151623001816,2016-06-10 09:47:05.817
TouchUP Assembly Line 3,151631005496,2016-08-05 10:01:38.443
AUTO-DEGR,151631005496,2016-08-05 11:19:56.077
manual read,151631005496,2016-08-05 11:39:05.387
manual read,151631005496,2016-08-05 11:40:49.793
manual read,151631005496,2016-08-05 11:44:53.000
TouchUP Assembly Line 3,151634008901,2016-10-03 13:07:28.917
TouchUP Assembly Line 2,151638004738,2016-10-03 14:07:13.337
TouchUP Assembly Line 2,151638000836,2016-10-03 16:07:12.310
TouchUP Assembly Line 2,151638000903,2016-10-04 08:42:24.340
TouchUP Assembly Line 3,151640000603,2016-10-04 12:03:10.190
TouchUP Assembly Line 3,151640001763,2016-10-04 12:38:21.413
TouchUP Assembly Line 3,151647002992,2016-11-21 15:54:30.063
TouchUP Assembly Line 3,151703005855,2017-01-25 15:07:18.480
TouchUP Assembly Line 3,151704004790,2017-01-26 08:40:33.460
TouchUP Assembly Line 3,151705006472,2017-02-01 14:36:29.047
TouchUP Assembly Line 3,151706003535,2017-02-08 10:08:43.490
TouchUP Assembly Line 3,151706008021,2017-02-08 12:02:15.170
